stdPYR
[2.95879247e-04 2.54155219e-04 6.86601061e-05]
stdR
[[2.95998080e-04 2.53037501e-04 7.22198726e-05]]
stdP
[[7.02293911e-05 2.89901584e-05 2.88320922e-05]]
meanPYR
[ 0.06372625 -0.01646969 -0.05923736]
numb. data points
192
Position
 [-0.09627527  0.02838876  0.37942015]
 [-0.09628535  0.0283929   0.37943545]
 [-0.09628211  0.02839203  0.37946165]
 [-0.09627988  0.02838363  0.37941035]
 [-0.09628891  0.0283854   0.37945045]
 [-0.09628711  0.02838724  0.3794921 ]
 [-0.0962994   0.02838642  0.3795004 ]
 [-0.09628566  0.02838154  0.37942326]
 [-0.09629342  0.02838013  0.37943707]
 [-0.09629048  0.02838064  0.379449  ]
 [-0.09629501  0.02838661  0.37945905]
 [-0.09629465  0.0283759   0.37944018]
 [-0.09630155  0.02837885  0.37945842]
 [-0.09629462  0.02838055  0.37940208]
 [-0.09630024  0.02838011  0.37944188]
 [-0.0963056   0.02837918  0.37943322]
 [-0.09630785  0.02838056  0.37941955]
 [-0.0963047   0.02837908  0.37940785]
 [-0.09630745  0.02837743  0.37940652]
 [-0.09631564  0.02837782  0.37944132]
 [-0.09631094  0.0283823   0.37945338]
 [-0.09631631  0.02837795  0.37943125]
 [-0.09631344  0.02837737  0.37947865]
 [-0.09631253  0.02838112  0.37937359]
 [-0.09631321  0.02837989  0.37947477]
 [-0.09631381  0.02838502  0.37947234]
 [-0.09632033  0.02838612  0.37944379]
 [-0.09631499  0.02838432  0.37941343]
 [-0.09631804  0.02838142  0.3794517 ]
 [-0.09632111  0.02838421  0.3794321 ]
 [-0.09632409  0.02838467  0.379449  ]
 [-0.09632054  0.02838572  0.37943736]
 [-0.09632328  0.02838665  0.37944273]
 [-0.09632658  0.02838539  0.37947322]
 [-0.09631935  0.02838756  0.37946863]
 [-0.0963244   0.02838817  0.37945348]
 [-0.09632282  0.02838821  0.37943596]
 [-0.09632013  0.02838752  0.37939126]
 [-0.09633134  0.0284022   0.37946998]
 [-0.0963249   0.02838302  0.37942476]
 [-0.09632166  0.02838597  0.37943871]
 [-0.09632634  0.02838051  0.37946098]
 [-0.0963312   0.02839217  0.37942128]
 [-0.0963342   0.0283913   0.37947811]
 [-0.09633929  0.02839608  0.37950252]
 [-0.09633615  0.02839969  0.37948072]
 [-0.09633306  0.0283968   0.37945396]
 [-0.09633987  0.02840361  0.3794595 ]
 [-0.09633842  0.02840262  0.37942607]
 [-0.09633852  0.02840148  0.37948316]
 [-0.09633618  0.02839597  0.379454  ]
 [-0.09633911  0.02840633  0.37944847]
 [-0.09633384  0.02839951  0.37945143]
 [-0.09634058  0.02841007  0.37944449]
 [-0.09633805  0.02839324  0.37943086]
 [-0.09634407  0.02840119  0.37947016]
 [-0.09633805  0.02839783  0.379434  ]
 [-0.09634326  0.02840838  0.3794807 ]
 [-0.09634008  0.02840133  0.37943643]
 [-0.09634828  0.02840845  0.37946305]
 [-0.09634328  0.02840412  0.37946551]
 [-0.09635061  0.02839913  0.37946828]
 [-0.09634144  0.02840133  0.37942943]
 [-0.09633997  0.02838999  0.37942954]
 [-0.09634254  0.02839877  0.37945046]
 [-0.0963501   0.02841206  0.3794688 ]
 [-0.09633805  0.02839285  0.37941573]
 [-0.09634165  0.02839776  0.37948437]
 [-0.09634842  0.02839661  0.37945657]
 [-0.09635041  0.0284109   0.37948645]
 [-0.09634504  0.02840836  0.37944972]
 [-0.09634874  0.02842094  0.37946088]
 [-0.09635768  0.02841389  0.37946857]
 [-0.09635087  0.02840613  0.37945329]
 [-0.09635011  0.02841028  0.37944888]
 [-0.09635012  0.02841269  0.37947568]
 [-0.09635618  0.02841084  0.3794373 ]
 [-0.09634768  0.02841093  0.37940933]
 [-0.09635419  0.02841788  0.37942238]
 [-0.09636404  0.02842896  0.37949565]
 [-0.09635137  0.02841426  0.3794143 ]
 [-0.09635545  0.02841959  0.37948918]
 [-0.0963547   0.02841944  0.37944571]
 [-0.09635404  0.02841795  0.37945121]
 [-0.09636058  0.02842826  0.37943827]
 [-0.0963596   0.02841726  0.37949844]
 [-0.0963583   0.0284233   0.37945626]
 [-0.09635543  0.02842643  0.37944029]
 [-0.09635891  0.02843141  0.37944055]
 [-0.09636275  0.02843251  0.37946225]
 [-0.09636335  0.02842809  0.3794686 ]
 [-0.09636264  0.02843479  0.37944415]
 [-0.09636427  0.02843973  0.379436  ]
 [-0.09634862  0.02843337  0.37938633]
 [-0.09635791  0.02843717  0.3794472 ]
 [-0.09635463  0.02843876  0.37946449]
 [-0.09636241  0.02844115  0.37946934]
 [-0.09636162  0.02844687  0.37948062]
 [-0.09636649  0.02844843  0.3794799 ]
 [-0.09635981  0.02843783  0.37946632]
 [-0.09636464  0.02843984  0.37949643]
 [-0.09636321  0.02844014  0.37947108]
 [-0.09636164  0.0284412   0.3794676 ]
 [-0.09636384  0.02845208  0.3795244 ]
 [-0.09635975  0.02843902  0.37947757]
 [-0.0963613   0.02844491  0.37945925]
 [-0.09635845  0.02845524  0.37947018]
 [-0.09636338  0.02844946  0.37949238]
 [-0.0963625   0.02844746  0.37945059]
 [-0.09635975  0.02844999  0.3794415 ]
 [-0.09635101  0.02844932  0.37939294]
 [-0.09635368  0.02845056  0.37938493]
 [-0.0963667   0.0284625   0.37946844]
 [-0.09636252  0.02846381  0.37937556]
 [-0.09637295  0.02846593  0.37948778]
 [-0.09636045  0.02846305  0.37940617]
 [-0.09636365  0.02846709  0.37943508]
 [-0.09635713  0.02846207  0.37939898]
 [-0.09637151  0.0284673   0.37942873]
 [-0.09636442  0.02846686  0.37948801]
 [-0.09635824  0.02846485  0.37944023]
 [-0.09635265  0.02846567  0.37939831]
 [-0.09635811  0.02846177  0.37941373]
 [-0.09635901  0.02846483  0.37945081]
 [-0.09636747  0.02846741  0.37946404]
 [-0.09637266  0.02846483  0.37950165]
 [-0.09636145  0.02846061  0.37943031]
 [-0.09636724  0.0284763   0.37948706]
 [-0.09636642  0.02846716  0.37943547]
 [-0.0963609   0.02847135  0.37942052]
 [-0.09635041  0.02846022  0.37943099]
 [-0.09636353  0.02847034  0.37942439]
 [-0.09636659  0.02846537  0.37940792]
 [-0.09636568  0.02846707  0.37945952]
 [-0.09635842  0.02846386  0.37942585]
 [-0.09635468  0.02846603  0.37939749]
 [-0.0963651   0.02845969  0.3794212 ]
 [-0.09636338  0.02846802  0.37947031]
 [-0.09636728  0.02847569  0.37941845]
 [-0.096363    0.02847844  0.37944446]
 [-0.09636978  0.02847693  0.37945921]
 [-0.09636336  0.02848086  0.37941026]]
PitchYawRoll
[[ 0.06397074 -0.01706612 -0.05908774]
 [ 0.06329351 -0.01723591 -0.0590883 ]
 [ 0.06354665 -0.01671827 -0.05912076]
 [ 0.06369154 -0.01669499 -0.05910954]
 [ 0.06376205 -0.01653544 -0.05911966]
 [ 0.06358953 -0.01713216 -0.05909681]
 [ 0.06324327 -0.0165526  -0.05916182]
 [ 0.06382186 -0.01704102 -0.05909768]
 [ 0.06364429 -0.01687178 -0.05911922]
 [ 0.06376018 -0.0168802  -0.05914054]
 [ 0.06351691 -0.01663996 -0.05910625]
 [ 0.06358144 -0.01671743 -0.05915189]
 [ 0.06327372 -0.01635476 -0.05916799]
 [ 0.06382754 -0.01635104 -0.05914189]
 [ 0.06367124 -0.01617706 -0.05915863]
 [ 0.0637286  -0.01657722 -0.05910505]
 [ 0.06356299 -0.01653902 -0.05908868]
 [ 0.06332318 -0.01623825 -0.05923144]
 [ 0.0635529  -0.01651445 -0.05913297]
 [ 0.06326368 -0.01641155 -0.05919917]
 [ 0.06312989 -0.01655083 -0.05913344]
 [ 0.06293923 -0.0165433  -0.05924669]
 [ 0.063681   -0.01614115 -0.05930178]
 [ 0.06376376 -0.0162994  -0.05918416]
 [ 0.06384071 -0.01604137 -0.05916165]
 [ 0.06331306 -0.01598993 -0.05919217]
 [ 0.06269745 -0.01668498 -0.05926927]
 [ 0.06336754 -0.01626285 -0.05920946]
 [ 0.06346283 -0.01646724 -0.05912268]
 [ 0.0634325  -0.01648416 -0.05925802]
 [ 0.06323205 -0.01640499 -0.05919833]
 [ 0.06398267 -0.01647195 -0.05915691]
 [ 0.06348099 -0.01666034 -0.05919396]
 [ 0.06366124 -0.01617524 -0.0591512 ]
 [ 0.06345252 -0.01646259 -0.05922683]
 [ 0.06310053 -0.01625526 -0.0592736 ]
 [ 0.06355193 -0.01652886 -0.05910788]
 [ 0.06379186 -0.01660089 -0.05916273]
 [ 0.06387848 -0.01597956 -0.0592425 ]
 [ 0.06371668 -0.01647179 -0.059274  ]
 [ 0.06326557 -0.01676801 -0.05916502]
 [ 0.06367058 -0.01684458 -0.05914972]
 [ 0.06382739 -0.01653268 -0.05918297]
 [ 0.06382322 -0.0164348  -0.05923257]
 [ 0.06336368 -0.01610764 -0.05921959]
 [ 0.06329082 -0.01613638 -0.05920321]
 [ 0.06357435 -0.0161815  -0.05921777]
 [ 0.06363747 -0.01673576 -0.05917819]
 [ 0.06365019 -0.01670042 -0.05921813]
 [ 0.0637683  -0.01647137 -0.05926593]
 [ 0.06400153 -0.01636059 -0.05918977]
 [ 0.06385497 -0.01658679 -0.05919527]
 [ 0.06359763 -0.01653995 -0.05912047]
 [ 0.06394307 -0.01662003 -0.05919719]
 [ 0.0637664  -0.01625182 -0.05926009]
 [ 0.063133   -0.01665655 -0.05912417]
 [ 0.06331087 -0.01602604 -0.05927572]
 [ 0.06400044 -0.01681458 -0.05918107]
 [ 0.06360958 -0.01627504 -0.05920685]
 [ 0.06379642 -0.01651783 -0.05918278]
 [ 0.06390996 -0.01631543 -0.05919123]
 [ 0.06372328 -0.0163385  -0.05918426]
 [ 0.06363436 -0.01648765 -0.0592218 ]
 [ 0.06402136 -0.0169493  -0.05921649]
 [ 0.06398364 -0.01641807 -0.05918791]
 [ 0.06372254 -0.01672445 -0.05921705]
 [ 0.06396374 -0.01641467 -0.05928822]
 [ 0.06408995 -0.01654195 -0.05924363]
 [ 0.06409545 -0.01659331 -0.05927943]
 [ 0.06402455 -0.01610175 -0.05924627]
 [ 0.06364082 -0.01665971 -0.05926559]
 [ 0.06422555 -0.01626361 -0.05923605]
 [ 0.06322016 -0.01668248 -0.0592078 ]
 [ 0.06404246 -0.01685958 -0.05927034]
 [ 0.06329966 -0.01647942 -0.05915464]
 [ 0.0631541  -0.01681789 -0.05924075]
 [ 0.06388181 -0.01644013 -0.05923313]
 [ 0.0643303  -0.01658774 -0.05923308]
 [ 0.06426473 -0.01611223 -0.05917415]
 [ 0.06438894 -0.01644812 -0.05921941]
 [ 0.06390723 -0.01626718 -0.05923918]
 [ 0.06386165 -0.01667126 -0.05923563]
 [ 0.06389506 -0.01655747 -0.05926356]
 [ 0.06386998 -0.01646837 -0.05925931]
 [ 0.06339416 -0.01671088 -0.05920401]
 [ 0.06365567 -0.01632736 -0.05923459]
 [ 0.06364966 -0.01705952 -0.05921855]
 [ 0.06416829 -0.01678466 -0.05920225]
 [ 0.06393343 -0.01632002 -0.05929486]
 [ 0.06410737 -0.01669432 -0.05920421]
 [ 0.06419426 -0.01670292 -0.05916036]
 [ 0.06377536 -0.01644443 -0.05919135]
 [ 0.06406978 -0.01625858 -0.05930873]
 [ 0.06359684 -0.01633271 -0.05921712]
 [ 0.06382518 -0.0162747  -0.05918048]
 [ 0.06374733 -0.01623707 -0.05923057]
 [ 0.06382882 -0.0165876  -0.05917803]
 [ 0.0636202  -0.01640699 -0.05928226]
 [ 0.06418602 -0.01653294 -0.05927162]
 [ 0.06351638 -0.01644621 -0.05926278]
 [ 0.06377995 -0.01644787 -0.0591719 ]
 [ 0.06395064 -0.01640762 -0.05925137]
 [ 0.06405945 -0.0166947  -0.05916653]
 [ 0.06399484 -0.01638213 -0.059252  ]
 [ 0.06415057 -0.01613076 -0.05923377]
 [ 0.06367402 -0.0161855  -0.05925262]
 [ 0.06392561 -0.01659697 -0.05919543]
 [ 0.06377183 -0.01647082 -0.05924526]
 [ 0.06406033 -0.0166798  -0.05922356]
 [ 0.06398886 -0.01616603 -0.05933524]
 [ 0.06337157 -0.01672938 -0.05929018]
 [ 0.06368343 -0.01606404 -0.0592814 ]
 [ 0.06394552 -0.0163548  -0.05926101]
 [ 0.06396426 -0.01671869 -0.0591313 ]
 [ 0.06365758 -0.016561   -0.05922041]
 [ 0.06375185 -0.01617893 -0.05931263]
 [ 0.06402109 -0.01656873 -0.05914328]
 [ 0.06329094 -0.01675475 -0.05917395]
 [ 0.06386727 -0.01637829 -0.05921409]
 [ 0.063737   -0.01624485 -0.05925745]
 [ 0.06343463 -0.01675918 -0.05930179]
 [ 0.06392084 -0.01629698 -0.05930263]
 [ 0.06356617 -0.01617536 -0.05932188]
 [ 0.06359813 -0.01652776 -0.05924322]
 [ 0.06381622 -0.01652351 -0.05924432]
 [ 0.06354642 -0.01669897 -0.0592139 ]
 [ 0.06401784 -0.01620167 -0.05929636]
 [ 0.06435541 -0.0166907  -0.05922034]
 [ 0.06434014 -0.01629267 -0.05931528]
 [ 0.06405302 -0.01573108 -0.05938917]
 [ 0.06404164 -0.01679156 -0.05928245]
 [ 0.06315423 -0.01656884 -0.05930257]
 [ 0.06385713 -0.01616686 -0.05931095]
 [ 0.0638634  -0.01651617 -0.0592096 ]
 [ 0.06391589 -0.0166816  -0.05934962]
 [ 0.06343649 -0.01611226 -0.05922927]
 [ 0.06369635 -0.01682583 -0.05922368]
 [ 0.06376057 -0.01677093 -0.05929297]
 [ 0.0640212  -0.01664668 -0.05928918]
 [ 0.06358192 -0.01618437 -0.05936234]
 [ 0.06341071 -0.01651539 -0.05921996]
 [ 0.06355284 -0.01646424 -0.0592745 ]
 [ 0.06427065 -0.01645231 -0.05930994]
 [ 0.06421874 -0.01645323 -0.05921848]
 [ 0.06380732 -0.01635131 -0.05926391]
 [ 0.06345379 -0.01670498 -0.05925583]
 [ 0.06384097 -0.01645794 -0.05930358]
 [ 0.06359643 -0.01650767 -0.05934167]
 [ 0.06377083 -0.01637367 -0.05930633]
 [ 0.06345551 -0.01659959 -0.05926799]
 [ 0.06357175 -0.01610254 -0.05926556]
 [ 0.06359778 -0.01647222 -0.05927918]
 [ 0.06364688 -0.01628769 -0.05930233]
 [ 0.06305445 -0.01641344 -0.05937719]
 [ 0.06361556 -0.01628765 -0.05926982]
 [ 0.06391271 -0.01616752 -0.05927008]
 [ 0.06367984 -0.01651431 -0.05931943]
 [ 0.06349153 -0.01607384 -0.05926579]
 [ 0.06380761 -0.01619803 -0.05927346]
 [ 0.06385415 -0.01671792 -0.05922828]
 [ 0.06419604 -0.01682469 -0.0591848 ]
 [ 0.06414528 -0.01676065 -0.05923552]
 [ 0.06362269 -0.01650987 -0.05924932]
 [ 0.06425262 -0.01670955 -0.0593238 ]
 [ 0.0635047  -0.01580113 -0.05935216]
 [ 0.06396439 -0.01632593 -0.05934158]
 [ 0.06385121 -0.01639261 -0.05929164]
 [ 0.06408708 -0.01651318 -0.05927312]
 [ 0.06395903 -0.01611826 -0.05933642]
 [ 0.06308066 -0.01653888 -0.05929669]
 [ 0.06372798 -0.0166486  -0.05928958]
 [ 0.06400759 -0.01666648 -0.05928492]
 [ 0.06385697 -0.01646107 -0.05928822]
 [ 0.06373628 -0.01653337 -0.05929801]
 [ 0.06383626 -0.0161807  -0.05931845]
 [ 0.06368977 -0.01585811 -0.05931244]
 [ 0.06365506 -0.01657856 -0.05926393]
 [ 0.06374065 -0.016358   -0.05936545]
 [ 0.06381485 -0.01617259 -0.05936826]
 [ 0.06397494 -0.01629489 -0.05934351]
 [ 0.06348936 -0.0168911  -0.05926133]
 [ 0.06353569 -0.0164638  -0.05940004]
 [ 0.06393696 -0.01606569 -0.0593588 ]
 [ 0.06358508 -0.01638549 -0.05927709]
 [ 0.06366121 -0.01683867 -0.05927587]
 [ 0.06403351 -0.01675487 -0.05924406]
 [ 0.06378084 -0.01602334 -0.05931091]
 [ 0.06320343 -0.01648448 -0.05928624]
 [ 0.06378346 -0.01617698 -0.05935716]
 [ 0.06367166 -0.01631772 -0.05934816]
 [ 0.06360335 -0.01643923 -0.05933985]
 [ 0.06380898 -0.01648759 -0.05935649]]
